회사명,거래소코드,회계년도,[공통]자산(*)(IFRS),[공통]   배당금(*)(IFRS),[공통]부채비율(IFRS),[공통]자기자본구성비율(IFRS),[공통]매출액증가율(IFRS),[공통]영업활동으로 인한 현금흐름(간접법)(*)(IFRS),[공통]PBR(최고)(IFRS),[공통]PBR(최저)(IFRS),[공통]매출액(요약)
화성산업(주),002460,2021/12,656275399,12110162,57.49,63.5,0.71,129746904,0.54,0.34,422231
화천기계(주),010660,2021/12,155922672,198000,23.93,80.69,28.58,13814613,0.55,0.39,175911
화천기공(주),000850,2021/12,384068900,2200000,34.35,74.43,33.32,2507682,0.32,0.24,178968
환인제약(주),016580,2021/12,352859068,4580121,11.33,89.83,3.42,37080430,1.41,0.96,177179
효성아이티엑스(주),094280,2021/12,240707389,3576799,134.34,42.67,-1.22,32278742,3.24,2.36,475348
효성중공업(주),298040,2021/12,3034354453,0,199.25,33.42,-5.96,106507805,0.91,0.54,2355525
효성첨단소재(주),298050,2021/12,1283179606,44680000,128.37,43.79,33.32,142854076,7.79,1.31,963266
효성티앤씨(주),298020,2021/12,1613878766,215785000,113.5,46.84,45.1,204461363,7.86,1.68,4560799
효성화학(주),298000,2021/12,1641976838,0,173.54,36.56,28.33,290589851,2.57,0.85,2108872
흥국화재해상보험(주),000540,2021/12,13762260000,0,1892.66,5.02,0.48,389598000,0.6,0.29,4514595
흥아해운(주),003280,2021/12,247989912,0,129.31,43.61,-4.37,-2537073,12.35,0.43,81724
