,업종명,총자산규모(Size),부채비율(DEB),자기자본비율(DEB),매출액증가율,평가연도,현금흐름(CF),PBR,ESG,E,S,G,배당지급(DV)
한일철강,철강금속,319893168000.0,94.95,51.3,39.99,2017,0.026183090728929704,0.35,B이하,C,B이하,B이하,632000000.0
한진,운수창고업,2453809753000.0,182.3,35.42,2.71,2017,0.01978489642177547,0.46,B이하,B,B이하,B이하,4721000000.0
한진중공업홀딩스,기타금융,1918648000000.0,347.26,22.36,202.26,2017,3.190640932265113,0.405,B이하,B+,B이하,B이하,0.0
한진칼,기타금융,2775783760000.0,61.99,61.73,16.01,2017,2.7979156513748977,0.835,B이하,C,B이하,B이하,7476000000.0
한창,유통업,103882929000.0,153.59,39.43,122.01,2017,1.0785819065503148,3.805,B이하,C,B이하,B이하,0.0
한창제지,종이목재,150932868000.0,114.88,46.54,3.29,2017,0.09115690012143896,0.92,B이하,C,B이하,B이하,1193000000.0
한화,화학,160194978000000.0,903.43,9.97,6.97,2017,1.1074408966446945,1.4,A,A,A+,A,56276000000.0
한화손해보험,보험,14890553859000.0,1157.32,7.95,11.93,2017,0.13551889547391077,0.73,B+,A,B이하,B이하,17511000000.0
한화투자증권,증권,6700447366000.0,666.0,13.05,8.35,2017,-0.1332852095047597,0.635,B+,A,B+,B이하,0.0
해성디에스,전기전자,290423757000.0,60.37,62.35,17.69,2017,0.07278230239862672,1.69,A,B+,A,A,5100000000.0
해태제과식품,음식료품,820852537000.0,183.54,35.27,1.09,2017,0.07006924917357059,2.005,B이하,B,B이하,B이하,3978000000.0
핸즈코퍼레이션,운수장비,675596707000.0,108.74,47.91,-9.45,2017,0.053772826793472686,0.8200000000000001,B이하,B+,B이하,B+,2186000000.0
현대건설,건설업,18431902000000.0,117.54,45.97,-10.29,2017,0.050590678956250815,0.875,B이하,D,B+,B+,55732000000.0
현대글로비스,운수창고업,8185663712000.0,105.18,48.74,6.63,2017,0.046706088051331515,1.6749999999999998,B+,B+,B+,B+,112500000000.0
현대로템,운수장비,4083911875000.0,187.94,34.73,-8.68,2017,0.09364567862842459,1.43,B+,B+,B+,B+,0.0
현대리바트,기타제조업,682759227000.0,65.06,60.58,20.77,2017,0.0238124709145979,1.18,B+,B+,B+,B이하,2011000000.0
현대모비스,운수장비,41736819000000.0,42.16,70.34,-8.15,2017,0.10035913137946156,1.1800000000000002,B이하,C,A,A,331466000000.0
현대미포조선,운수장비,8319438717000.0,255.66,28.12,-41.86,2017,-0.27826011429760467,0.805,B+,B+,B이하,A,0.0
현대백화점,유통업,6777281518000.0,46.77,68.14,0.89,2017,0.3176395844275854,0.72,B+,B+,B+,B이하,18046000000.0
현대비앤지스틸,철강금속,584566534000.0,60.14,62.45,9.84,2017,0.0710179449062557,0.55,B이하,C,B+,B+,0.0
현대위아,운수장비,7193681978000.0,129.09,43.65,-1.34,2017,0.01043874316581373,0.6699999999999999,B이하,B,B이하,B+,15937000000.0
현대제철,철강금속,33373824864000.0,95.91,51.04,14.82,2017,0.10182576201508514,0.48,B이하,B,B이하,B+,98453000000.0
현대코퍼레이션홀딩스,유통업,198540566000.0,11.31,89.84,-5.45,2017,0.06405513255538084,0.9,B이하,B,B이하,B이하,4400000000.0
현대홈쇼핑,유통업,1875426918000.0,21.43,82.35,7.6,2017,0.027315479609841452,1.13,B+,A,B이하,B이하,19869000000.0
혜인,유통업,227953372000.0,146.96,40.49,12.58,2017,-0.08956603468040587,0.65,B이하,B,B이하,B이하,338000000.0
호텔신라,유통업,2249913439000.0,236.74,29.7,7.97,2017,0.061599939161119256,3.62,B+,B+,B+,B이하,13286000000.0
화성산업,건설업,575923237000.0,65.18,60.54,14.9,2017,-0.11887436771875215,0.5449999999999999,B이하,B+,B이하,B이하,10778000000.0
화승엔터프라이즈,기타금융,626784093000.0,139.71,41.72,19.99,2017,0.7350731968877633,2.19,B이하,B,B이하,B이하,1059000000.0
화신,운수장비,846408269000.0,139.95,41.68,-14.63,2017,-0.040659814061263705,0.5249999999999999,B이하,D,B이하,B이하,1646000000.0
화인베스틸,철강금속,215737385000.0,116.53,46.18,-21.88,2017,0.11480026363693428,0.9650000000000001,B이하,B,B이하,B+,0.0
화천기계,기계,156771477000.0,27.31,78.55,6.62,2017,-0.02952316063220321,0.46,B이하,B,B이하,B이하,198000000.0
화천기공,기계,360582908000.0,30.01,76.92,19.26,2017,0.04423738118649623,0.475,B이하,B,B이하,B이하,2750000000.0
환인제약,의약품,274838060000.0,13.06,88.45,4.65,2017,0.15869795813535378,1.525,B이하,B+,B이하,B이하,4580000000.0
황금에스티,철강금속,363642735000.0,47.01,68.02,-0.26,2017,0.2604514649702967,0.78,B이하,B,B이하,B이하,1400000000.0
효성,화학,14534978561000.0,276.23,26.58,5.17,2017,0.08044959747119548,1.585,B이하,D,A,B+,166343000000.0
후성,화학,316114969000.0,51.32,66.09,29.55,2017,0.215142715021783,4.885,B이하,C,B이하,B+,0.0
휴비스,화학,900280058000.0,121.02,45.24,12.02,2017,0.07507806176215702,0.875,B+,B,A,B+,9873000000.0
휴스틸,철강금속,659077191000.0,74.86,57.19,89.71,2017,-0.14141811347498232,0.28500000000000003,B이하,B,B이하,B이하,3459000000.0
흥아해운,운수창고업,848958520000.0,626.32,13.77,0.56,2017,-0.008826251434308664,1.825,B이하,B,B이하,B이하,0.0
