회사명,거래소코드,회계년도,자산(*)(IFRS연결)(천원),[공통]   배당금(*)(요약)(IFRS),부채비율(IFRS연결),자기자본구성비율(IFRS연결),매출액증가율(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),[공통]PBR(최고)(IFRS),[공통]PBR(최저)(IFRS),[공통]매출액(요약)
태평양물산(주),007980,2012/12,460491054,932,329.3,23.29,0,-69022687,0.65,0.33,500426
텔코웨어(주),078000,2012/12,110408601,2155,28.73,77.68,13.47,7173043,1.51,0.89,62268
티와이엠(주),002900,2012/12,338915310,981,137.28,42.14,8.9,21318444,1.25,0.44,358861
티케이지휴켐스(주),069260,2012/12,771018336,28313,67.43,59.72,25.83,41544492,2.66,1.86,706733
파미셀(주),005690,2012/12,136426638,0,34.3,74.46,8.07,-11868350,10.58,3.36,10886
팜젠사이언스(주),004720,2012/12,42613631,0,64.51,60.79,0,-3975637,9.91,1.29,30183
팬오션(주),028670,2012/12,7150182000,0,301.93,24.88,-5.65,-75383000,0.95,0.31,4919476
퍼스텍(주),010820,2012/12,132133694,1398,92.49,51.95,8.97,12389642,2.21,1.35,87041
페이퍼코리아(주),001020,2012/12,434804634,0,253.6,28.28,3.39,11938505,0.88,0.36,233549
평화산업(주),090080,2012/12,69784966,0,297.72,25.14,0,5051979,3.91,1.35,128505
평화홀딩스(주),010770,2012/12,566324408,1384,226.98,30.58,5.92,24425345,0.47,0.34,11963
포스코스틸리온(주),058430,2012/12,,0,,,,,0.81,0.52,853499
포스코홀딩스(주),005490,2012/12,79265850804,463467,86.82,53.53,-7.74,7319456885,0.97,0.69,35664933
하이트진로(주),000080,2012/12,3518666190,84718,149.72,40.05,48.12,104783111,2.12,1.23,1674527
하이트진로홀딩스(주),000140,2012/12,4443598671,7655,229.15,30.38,-1.45,48820742,0.45,0.22,54869
한국가스공사(주),036460,2012/12,40621718532,119078,385.39,20.6,22.94,403379038,0.89,0.36,34516666
한국공항(주),005430,2012/12,,1529,,,,,0.5,0.35,426258
한국내화(주),010040,2012/12,,1063,,,,,1.13,0.74,252277
한국단자공업(주),025540,2012/12,498541217,2083,25.98,79.38,5.26,48834541,0.84,0.56,439215
한국무브넥스(주),010100,2012/12,614503505,0,140.17,41.64,-1.87,5626196,0.53,0.39,646636
한국석유공업(주),004090,2012/12,215853209,491,107.88,48.11,-5.25,12185352,0.32,0.2,192933
한국수출포장공업(주),002200,2012/12,269327436,3000,27.48,78.45,4.85,54669758,0.36,0.22,258435
한국쉘석유(주),002960,2012/12,,23400,,,,,5.45,4.23,278463
한국앤컴퍼니(주),000240,2012/12,,0,,,,,6.72,1.85,39331
한국유나이티드제약(주),033270,2012/12,187577461,1858,40.53,71.16,-7.3,22221118,1.22,0.59,134816
한국전력공사(주),015760,2012/12,146152820000,0,186.21,34.94,13.53,3916833000,0.48,0.33,49334873
한국전력기술(주),052690,2012/12,,73841,,,,,15.76,6.81,785586
한국주강(주),025890,2012/12,,0,,,,,1.08,0.44,46845
한국주철관공업(주),000970,2012/03,333471929,2689,54.82,64.59,18.41,22815611,0.63,0.32,149960
한국지역난방공사,071320,2012/12,4892422214,43420,221.21,31.13,31.66,341853840,0.67,0.37,2600000
한국철강(주),104700,2012/12,,8286,,,,,0.45,0.27,987040
한국콜마홀딩스(주),024720,2012/03,295606988,2999,112.14,47.14,0,15609992,2.51,1.29,302558
한국타이어앤테크놀로지(주),161390,2012/12,7182454444,49541,,,,493864673,,,1365376
한국투자금융지주(주),071050,2012/03,18794444234,41226,650.13,13.33,5.21,-1572475793,1.36,0.79,339771
한국항공우주산업(주),047810,2012/12,1892522284,19495,113.28,46.89,19.32,448338992,6.03,3.56,1534545
한국화장품(주),123690,2012/12,113557331,0,183.22,35.31,4.43,-13441383,0.89,0.38,39467
한미반도체(주),042700,2012/12,230991973,7064,26.2,79.24,-1.38,37325140,1.17,0.69,142759
한미사이언스(주),008930,2012/12,485394283,0,23.23,81.15,16.34,-175636,2.77,0.39,17977
한미약품(주),128940,2012/12,835591466,0,104.13,48.99,11.19,63268202,4.34,1.66,543793
한성기업(주),003680,2012/12,179025738,0,171.87,36.78,0,1473486,1.38,0.7,272904
한세실업(주),105630,2012/12,585712033,4800,149.92,40.01,13.5,41405607,3.3,0.98,1075534
한세엠케이(주),069640,2012/12,173129321,1600,26.37,79.13,5.69,4742616,0.86,0.4,251656
한세예스24홀딩스(주),016450,2012/12,777412081,2540,134.41,42.66,8.87,49609518,2.64,1.24,4812
한솔로지스틱스(주),009180,2012/12,204757097,960,93.65,51.64,11.1,8258441,2.19,0.65,390133
한솔테크닉스(주),004710,2012/12,420136106,0,187.79,34.75,-42.28,-5871792,2.23,0.82,548668
한솔피엔에스(주),010420,2012/12,,391,,,,,0.98,0.62,194279
한솔홀딩스(주),004150,2012/12,2486392125,12137,222.05,31.05,0.76,201039973,0.62,0.38,1482494
한신공영(주),004960,2012/12,1502729284,1404,352.39,22.1,9.34,76201115,0.31,0.2,922947
한신기계공업(주),011700,2012/12,74166752,1339,43,69.93,5.74,3607783,1.13,0.66,64745
한양증권(주),001750,2012/03,,5304,,,,,0.45,0.28,193145
한온시스템(주),018880,2012/12,2236209331,76440,55.43,64.34,10.29,277720429,2.68,1.65,2172795
한올바이오파마(주),009420,2012/12,124274609,0,57.97,63.3,-13.31,2197166,7.52,4.26,76027
한일철강(주),002220,2012/12,309469737,451,90.2,52.58,-11.07,15766014,0.24,0.16,134524
한일현대시멘트(주),006390,2012/12,767217800,0,1637.67,5.75,1.3,51000613,1.41,0.61,296778
한일홀딩스(주),003300,2012/12,2043156635,7065,66.12,60.2,14.65,32332262,0.35,0.18,839335
한전산업개발(주),130660,2012/12,166218533,880,148.81,40.19,-7.68,7061377,4.1,2.54,250921
한전케이피에스(주),051600,2012/12,,64800,,,,,6.05,3.6,1006609
한화생명보험(주),088350,2012/03,69106688514,193782,960.38,9.43,0.83,694714312,1.1,0.75,11306202
한화손해보험(주),000370,2012/03,6398013002,0,1516.27,6.19,19.11,140391458,1.45,1.01,4285675
한화솔루션(주),009830,2012/12,12406694986,35408,171.75,36.8,-12.34,279345954,1.37,0.65,3559004
한화에어로스페이스(주),012450,2012/12,3240938017,26560,105.42,48.68,-0.44,146832706,3.43,2.22,2794855
한화투자증권(주),003530,2012/03,7244506757,4511,681.4,12.8,-12.04,76638306,0.76,0.41,1919653
현대건설(주),000720,2012/12,12746829000,55732,168.02,37.31,11.78,28135000,2.2,1.4,10433442
현대글로비스(주),086280,2012/12,4257802897,56250,121.85,45.08,23.05,345773546,5.42,3.82,9272885
현대모비스(주),012330,2012/12,30046996000,181571,76.34,56.71,17.09,3113454000,2.44,1.92,16865694
현대비앤지스틸(주),004560,2012/12,623511528,0,134.59,42.63,0,47378953,1.02,0.54,745924
현대엘리베이터(주),017800,2012/12,1266147704,0,219.3,31.32,4.14,99379568,2.37,1.14,915620
현대위아(주),011210,2012/12,4573489077,12865,143,41.15,9.83,582042719,3.16,1.99,6253825
현대자동차(주),005380,2012/12,121537814000,520833,153.64,39.43,8.58,5339686000,2.26,1.64,43162401
현대제철(주),004020,2012/12,22951386707,42143,133.46,42.83,-7.29,2168300965,1.06,0.66,14128666
현대차증권(주),001500,2012/03,,4401,,,,,1.15,0.54,941317
현대코퍼레이션(주),011760,2012/12,1914761875,11165,367.13,21.41,0.36,27962744,2.11,1.33,4717179
현대해상화재보험(주),001450,2012/03,18096198235,108560,915.94,9.84,20.28,2970117243,2.08,1.38,10914816
화성산업(주),002460,2012/12,397183609,1141,80.78,55.32,-12.73,55988802,0.3,0.16,351262
화천기계(주),010660,2012/12,,1980,,,,,0.64,0.46,259167
화천기공(주),000850,2012/12,306873292,2200,37.95,72.49,-4.63,19153165,0.65,0.44,229253
환인제약(주),016580,2012/12,,3817,,,,,1.36,0.68,107222
효성아이티엑스(주),094280,2012/12,71688635,315,157.31,38.86,0,9348547,2.52,1.38,213054
흥국화재해상보험(주),000540,2012/03,4613180000,0,2093.24,4.56,10.9,312505000,2.47,1.75,3125557
흥아해운(주),003280,2012/12,533571353,487,328,23.36,6.16,26958713,0.78,0.42,704086
