종목명,업종명,평가연도,총자산규모(Size),부채비율(DEB),자기자본비율(DEB),매출액증가율,현금흐름(CF),PBR,ESG,E,S,G,배당지급(DV)
한솔홈데코,종이목재,2015,291209034000.0,117.51,45.97,2.65,0.0473888758850722,1.02,2.5,2.0,4.0,4.0,0.0
한신공영,건설업,2015,1529444074000.0,555.05,15.27,24.5,0.194884178098726,0.96,2.5,3.0,2.5,2.5,0.0
한양증권,증권,2015,963516678000.0,266.88,27.26,0.0,-0.0217045891188542,0.455,2.5,4.0,2.5,2.5,5304000.0
한온시스템,기계,2015,3459361438000.0,92.25,52.02,1.89,0.1968052244926679,3.2299999999999995,2.5,2.0,2.5,4.0,103557000.0
한올바이오파마,의약품,2015,117125562000.0,23.01,81.29,-1.06,-0.0056736688202141,5.885,2.5,3.0,2.5,2.5,0.0
한익스프레스,운수창고업,2015,131657889000.0,146.71,40.53,21.75,0.0121334848869155,2.255,2.5,3.0,2.5,2.5,840000.0
한일철강,철강금속,2015,342792291000.0,127.13,44.03,-12.73,0.0432349871268526,0.305,2.5,2.0,2.5,2.5,0.0
한진,운수창고업,2015,2503676698000.0,240.87,29.34,7.1,0.0408952756788792,0.93,2.5,2.0,2.5,2.5,4721000.0
한진중공업홀딩스,서비스업,2015,2646968000000.0,165.15,37.71,-14.99,3.857414823081468,0.27,2.5,3.0,2.5,2.5,0.0
한진칼,서비스업,2015,2315048939000.0,57.65,63.43,15.58,2.867051995773092,1.14,2.5,2.0,2.5,2.5,4011000.0
한창,유통업,2015,67607184000.0,98.96,50.26,-10.42,-1.0554524205378972,2.815,2.5,1.0,2.5,2.5,524000.0
한창제지,종이목재,2015,144766140000.0,239.49,29.46,1.52,-0.015410792721188,1.545,2.5,2.0,2.5,2.5,0.0
한화,화학,2015,145621715231000.0,967.16,9.37,10.46,1.886802005876148,1.215,4.0,4.0,4.0,5.0,34803000.0
한화손해보험,보험,2015,11803377681000.0,1271.03,7.29,7.84,0.0577414502484876,0.685,2.5,3.0,4.0,2.5,6352000.0
한화투자증권,증권,2015,7662276760000.0,879.06,10.21,86.13,0.0171647493819303,0.655,2.5,3.0,2.5,2.5,0.0
현대건설,건설업,2015,19350103000000.0,161.82,38.19,11.33,0.0556161121099495,0.965,4.0,3.0,4.0,5.0,55732000.0
현대글로비스,운수창고업,2015,7478514339000.0,141.49,41.41,5.38,0.0662990293706682,3.34,2.5,3.0,2.5,4.0,112500000.0
현대로템,운수장비,2015,5043947265000.0,250.84,28.5,3.7,-0.1836704601471427,1.35,4.0,4.0,2.5,4.0,0.0
현대리바트,기타제조업,2015,379216031000.0,54.31,64.8,7.99,0.0213081890728038,3.865,2.5,4.0,2.5,2.5,1347000.0
현대모비스,운수장비,2015,37774833000000.0,47.12,67.97,-0.46,0.2280940499936659,1.245,2.5,2.0,4.0,4.0,330987000.0
현대미포조선,운수장비,2015,9438010980000.0,425.27,19.04,17.26,-0.3275674501807777,0.855,4.0,4.0,4.0,5.0,0.0
현대백화점,유통업,2015,6160846844000.0,52.84,65.43,6.77,0.3298657589804442,1.13,4.0,4.0,4.0,2.5,15954000.0
현대비앤지스틸,철강금속,2015,581173005000.0,79.1,55.83,0.0,0.0669250123012745,0.64,2.5,3.0,2.5,4.0,0.0
현대위아,운수장비,2015,6683131755000.0,111.28,47.33,3.8,0.0809063642672855,1.415,4.0,4.0,4.0,4.0,29218000.0
현대제철,철강금속,2015,31936433537000.0,105.78,48.6,-3.76,0.2117203368818743,0.5599999999999999,4.0,3.0,4.0,4.0,97772000.0
현대홈쇼핑,유통업,2015,1666364862000.0,22.81,81.43,0.0,0.0955172644514072,1.255,4.0,5.0,2.5,2.5,17766000.0
혜인,유통업,2015,236639585000.0,159.32,38.56,2.66,0.1513487517192926,0.49,2.5,2.0,2.5,2.5,338000.0
호텔신라,유통업,2015,2176705187000.0,192.59,34.18,11.78,0.043847575560764,5.475,2.5,3.0,2.5,4.0,13811000.0
화성산업,건설업,2015,473477372000.0,65.58,60.39,14.12,-0.0574586528967967,0.935,2.5,4.0,4.0,2.5,6297000.0
화신,운수장비,2015,900499508000.0,147.83,40.35,-4.71,0.0487969200864654,0.535,2.5,2.0,2.5,2.5,3472000.0
화천기계,기계,2015,159783820000.0,26.56,79.01,-15.76,0.075878307882007,0.53,2.5,2.0,2.5,2.5,693000.0
화천기공,기계,2015,340734968000.0,29.19,77.4,-18.85,0.1330888123179534,0.61,2.5,3.0,2.5,2.5,3300000.0
환인제약,의약품,2015,235050406000.0,13.77,87.89,20.45,0.1095429891951003,2.1,2.5,3.0,2.5,2.5,3817000.0
황금에스티,철강금속,2015,294144485000.0,59.52,62.69,-7.42,0.0409084056769598,0.515,2.5,3.0,2.5,2.5,700000.0
효성,화학,2015,14013177864000.0,303.59,24.78,2.31,0.1660694846703207,1.38,2.5,2.0,4.0,4.0,116440000.0
후성,화학,2015,261388269000.0,166.74,37.49,15.09,0.1738288286028227,4.335,2.5,2.0,2.5,4.0,0.0
휴비스,화학,2015,856589052000.0,115.78,46.34,-12.15,0.0418921830772093,0.985,2.5,2.0,2.5,2.5,9873000.0
휴스틸,철강금속,2015,513959347000.0,30.55,76.6,-20.83,0.2899307452859766,0.345,2.5,3.0,2.5,4.0,2767000.0
흥아해운,운수창고업,2015,791640802000.0,357.39,21.86,2.42,0.0423091954324125,1.525,2.5,3.0,2.5,2.5,585000.0
AJ네트웍스,서비스업,2016,2081316853000.0,386.87,20.54,18.79,-0.7622758560161977,6.46,2.5,2.0,2.5,2.5,0.0
BNK금융지주,기타금융,2016,93482189322000.0,1219.04,7.58,-5.05,-8.62904699272613,0.63,5.0,6.0,4.0,2.5,74962000.0
CS홀딩스,서비스업,2016,293927435000.0,12.23,89.1,-11.39,9.28010955841252,0.63,2.5,2.0,2.5,2.5,574000.0
JB금융지주,기타금융,2016,45798925000000.0,1445.27,6.47,5.12,-10.86246469499724,0.6000000000000001,2.5,6.0,2.5,2.5,7772000.0
KISCO홀딩스,서비스업,2016,1493955210000.0,17.27,85.27,-2.7,7.96873088918151,0.43,2.5,3.0,2.5,2.5,2753000.0
LG이노텍,전기전자,2016,4323719058000.0,143.11,41.13,-6.25,0.0623464332650977,1.475,5.0,5.0,6.0,5.0,5916000.0
MH에탄올,음식료품,2016,72339673000.0,13.77,87.89,-2.96,0.2504413563204286,0.93,2.5,3.0,2.5,2.5,2163000.0
OCI,화학,2016,6248555403000.0,91.4,52.25,19.02,0.1815488295385361,0.6950000000000001,4.0,4.0,5.0,4.0,9540000.0
SH에너지화학,화학,2016,124488724000.0,19.6,83.61,0.9,0.0545095484653419,1.92,2.5,3.0,2.5,2.5,6100000.0
SIMPAC,기계,2016,417865468000.0,73.81,57.53,-0.91,0.1632960771686303,0.665,2.5,2.0,2.5,2.5,2651000.0
SK이노베이션,서비스업,2016,32581330983000.0,77.99,56.18,-18.27,3.065523041722409,1.3250000000000002,5.0,6.0,4.0,5.0,596495000.0
STX,유통업,2016,707709000000.0,0.0,-46.71,5.48,0.0394613393778901,0.0,2.5,2.0,4.0,2.5,0.0
STX엔진,기계,2016,830228814000.0,674.01,12.92,0.0,0.0604242968711663,1.81,4.0,3.0,4.0,4.0,0.0
STX중공업,기계,2016,849906703000.0,0.0,-71.94,-60.6,-0.0168325615242127,0.0,2.5,1.0,4.0,4.0,0.0
가온전선,전기전자,2016,519225689000.0,96.25,50.96,-4.03,0.0544179106415015,0.34,2.5,3.0,2.5,4.0,2356000.0
강남제비스코,화학,2016,560934377000.0,20.83,82.76,-1.22,0.0972411328926373,0.77,2.5,3.0,2.5,2.5,3250000.0
강원랜드,서비스업,2016,3978987574000.0,22.33,81.75,3.84,0.3519979056695632,2.805,5.0,4.0,5.0,5.0,200712000.0
갤럭시아에스엠,서비스업,2016,58444606000.0,30.32,76.73,-15.76,-0.0261801778128147,1.685,2.5,2.0,2.5,2.5,0.0
경농,화학,2016,320915151000.0,74.44,57.33,3.85,0.1116973256057538,0.825,2.5,3.0,4.0,2.5,4734000.0
경동나비엔,전기전자,2016,429754702000.0,79.99,55.56,13.91,0.1211922178619275,2.905,2.5,2.0,2.5,2.5,1894000.0
경방,섬유의복,2016,1301910960000.0,91.5,52.22,5.54,0.2165850922495117,0.47,2.5,2.0,2.5,2.5,4935000.0
경인양행,화학,2016,344298515000.0,65.3,60.5,4.45,0.1060629281299506,1.105,2.5,3.0,2.5,2.5,1977000.0
경인전자,전기전자,2016,64297759000.0,7.62,92.92,-6.22,0.0877293638275499,0.7,2.5,3.0,2.5,2.5,343000.0
계양전기,기계,2016,243982899000.0,36.2,73.42,15.77,0.0590409856731357,1.19,2.5,3.0,2.5,2.5,2217000.0
고려산업,음식료품,2016,167843756000.0,97.42,50.65,-7.09,0.0954792849275607,1.59,2.5,3.0,2.5,2.5,724000.0
고려아연,철강금속,2016,6482637892000.0,14.48,87.35,22.55,0.1349306370744614,1.77,2.5,4.0,2.5,2.5,150231000.0
고려제강,철강금속,2016,2453092338000.0,65.49,60.43,-3.78,0.2590582436817604,0.69,2.5,1.0,2.5,4.0,6299000.0
광동제약,의약품,2016,679780115000.0,70.08,58.8,10.57,0.0452592901662376,1.49,2.5,3.0,2.5,2.5,3246000.0
광명전기,전기전자,2016,146859319000.0,49.76,66.77,-16.66,0.0464524455540539,1.575,2.5,2.0,2.5,2.5,0.0
광전자,전기전자,2016,242283949000.0,19.17,83.91,-17.12,0.0739995092406396,0.745,2.5,4.0,2.5,2.5,0.0
광주신세계,유통업,2016,655502726000.0,22.69,81.51,2.48,0.2381983899174999,0.78,2.5,3.0,2.5,2.5,2000000.0
교보증권,증권,2016,5118539223000.0,586.5,14.57,7.74,0.5159078598101409,0.46,4.0,6.0,4.0,2.5,5896000.0
국도화학,화학,2016,682784695000.0,53.14,65.3,-5.85,0.0897950252510778,0.895,2.5,2.0,2.5,4.0,6973000.0
국동,유통업,2016,124126720000.0,139.97,41.67,15.9,0.0058746582230742,1.84,2.5,3.0,2.5,2.5,0.0
국보,운수창고업,2016,81308887000.0,432.28,18.79,-4.68,0.0065229253992336,2.78,2.5,2.0,2.5,2.5,0.0
국제약품,의약품,2016,129455413000.0,91.73,52.16,2.59,0.1399974693891749,1.41,2.5,4.0,2.5,2.5,947000.0
극동유화,화학,2016,191718877000.0,37.06,72.96,-8.49,0.1260950443503378,0.5800000000000001,2.5,3.0,2.5,2.5,4010000.0
금강공업,철강금속,2016,710805610000.0,133.21,42.88,6.57,0.112233256462344,0.995,2.5,2.0,2.5,2.5,2242000.0
금양,화학,2016,178901902000.0,418.85,19.27,6.09,0.0498901007440901,5.91,2.5,3.0,2.5,2.5,0.0
금호전기,전기전자,2016,460497632000.0,187.56,34.78,4.78,0.2947619966359948,0.5,2.5,3.0,2.5,2.5,0.0
금호타이어,화학,2016,5121661355000.0,321.85,23.7,-3.06,0.0800161236464854,1.005,4.0,2.0,6.0,4.0,0.0
까뮤이앤씨,건설업,2016,142978398000.0,179.73,35.75,5.54,-0.0697094726143098,1.055,2.5,4.0,2.5,2.5,381000.0
깨끗한나라,종이목재,2016,522464181000.0,148.05,40.31,4.04,0.0714567699813582,1.03,2.5,3.0,2.5,4.0,0.0
남광토건,건설업,2016,175893879000.0,332.68,23.11,-39.28,-0.0249684312006056,3.0200000000000005,2.5,2.0,2.5,2.5,0.0
남선알미늄,철강금속,2016,283413750000.0,131.23,43.25,14.39,0.1030812608862736,1.15,2.5,3.0,2.5,2.5,0.0
남성,유통업,2016,204535206000.0,178.71,35.88,10.36,0.0967471849865951,1.0,2.5,2.0,2.5,2.5,200000.0
남양유업,음식료품,2016,1041501794000.0,17.12,85.39,1.99,0.0994265052735732,0.75,2.5,1.0,4.0,2.5,855000.0
남해화학,화학,2016,530446811000.0,33.28,75.03,0.0,0.0516995668895299,1.1800000000000002,2.5,3.0,2.5,4.0,2158000.0
넥센,서비스업,2016,970602747000.0,18.25,84.56,4.99,0.1161971898219252,0.525,2.5,3.0,2.5,4.0,4090000.0
넥센타이어,화학,2016,2617913245000.0,117.66,45.94,3.11,0.2570537551167717,1.205,4.0,4.0,4.0,4.0,10174000.0
노루페인트,화학,2016,570582358000.0,106.39,48.45,3.75,0.102902728653173,0.8999999999999999,2.5,3.0,2.5,2.5,4095000.0
노루홀딩스,서비스업,2016,970205089000.0,81.85,54.99,0.97,0.6710251570003695,0.8999999999999999,2.5,1.0,2.5,2.5,4690000.0
녹십자,의약품,2016,1550614664000.0,46.42,68.3,14.32,-0.0016864402186012,2.485,2.5,2.0,4.0,2.5,14266000.0
녹십자홀딩스,서비스업,2016,2249277259000.0,63.34,61.22,19.56,-0.0081910815070931,3.2,2.5,3.0,4.0,2.5,13621000.0
농심,음식료품,2016,2481287284000.0,37.67,72.64,1.62,0.1186566230996135,1.43,2.5,1.0,2.5,4.0,23131000.0
농심홀딩스,서비스업,2016,1171929234000.0,39.27,71.8,10.85,0.8943228391828182,1.245,2.5,2.0,2.5,2.5,9276000.0
다우기술,서비스업,2016,9818253246000.0,510.75,16.37,9.88,-1.665054692740553,2.05,2.5,3.0,2.5,2.5,10817000.0
대교,서비스업,2016,848138969000.0,27.96,78.15,0.92,0.11285608117445,1.605,4.0,5.0,4.0,2.5,12769000.0
대구백화점,유통업,2016,626013405000.0,66.24,60.15,0.09,0.0407116157905283,0.47,2.5,4.0,4.0,2.5,3091000.0
대림통상,기계,2016,230655433000.0,97.87,50.54,3.98,0.084027099123245,0.8400000000000001,2.5,2.0,2.5,2.5,2284000.0
대상,음식료품,2016,2308460528000.0,166.18,37.57,8.35,0.0295601606291307,1.4249999999999998,2.5,2.0,4.0,2.5,14421000.0
대상홀딩스,서비스업,2016,2689293818000.0,156.07,39.05,8.73,4.663101848539058,1.43,2.5,3.0,2.5,2.5,6321000.0
대성산업,유통업,2016,949116900000.0,1259.84,7.35,-17.33,0.0162318468178649,6.58,2.5,2.0,2.5,2.5,0.0
대성에너지,전기가스업,2016,622322683000.0,112.91,46.97,-15.63,0.0696474879563259,0.6100000000000001,2.5,2.0,2.5,2.5,6875000.0
대성홀딩스,서비스업,2016,1128442415000.0,107.33,48.23,-15.7,2.210374305799649,0.7050000000000001,2.5,3.0,2.5,2.5,4022000.0
대신증권,증권,2016,17692580620000.0,895.05,10.05,20.15,-0.2054567114401175,0.6000000000000001,2.5,5.0,2.5,2.5,40261000.0
대양금속,철강금속,2016,100099259000.0,505.75,16.51,20.31,0.0537572684754663,5.69,2.5,3.0,2.5,4.0,0.0
대영포장,종이목재,2016,209726030000.0,51.84,65.86,9.38,0.0268198750322901,0.825,2.5,2.0,2.5,2.5,0.0
대우건설,건설업,2016,9970246457000.0,381.68,20.76,11.78,0.0327265512079948,1.34,4.0,3.0,5.0,5.0,0.0
대우조선해양,운수장비,2016,15064829699000.0,2184.71,4.38,-16.99,-0.0466390537045088,1.5299999999999998,4.0,2.0,4.0,5.0,0.0
대웅,서비스업,2016,1467286018000.0,69.7,58.93,1.82,0.3810459144285076,2.19,2.5,2.0,2.5,2.5,4318000.0
대웅제약,의약품,2016,1144699986000.0,89.35,52.81,5.27,0.0193667220815858,2.2750000000000004,2.5,2.0,4.0,2.5,6193000.0
대원강업,운수장비,2016,1288363972000.0,132.48,43.01,6.23,0.1085187988126182,0.845,2.5,3.0,2.5,2.5,7750000.0
대원전선,전기전자,2016,223175696000.0,171.13,36.88,-4.8,0.0286998264949299,1.62,2.5,3.0,2.5,2.5,0.0
대원제약,의약품,2016,214681777000.0,32.51,75.47,11.35,0.0871965283981061,2.345,2.5,4.0,4.0,2.5,4521000.0
대원화성,화학,2016,134921898000.0,89.68,52.72,-14.02,0.073181973473494,1.735,2.5,3.0,2.5,4.0,0.0
대유에이텍,운수장비,2016,838062939000.0,329.11,23.3,0.94,0.0336175200369025,2.035,2.5,2.0,2.5,2.5,2550000.0
대창,철강금속,2016,565993244000.0,215.76,31.67,-19.57,0.1154142060884005,0.6950000000000001,2.5,2.0,2.5,4.0,0.0
대창단조,운수장비,2016,202433476000.0,24.04,80.62,-7.76,0.0141784802956959,0.65,2.5,3.0,2.5,4.0,2600000.0
대한방직,섬유의복,2016,371647517000.0,107.58,48.17,0.49,-0.0332523286352466,0.4,2.5,3.0,2.5,2.5,0.0
대한유화,화학,2016,1763643254000.0,36.39,73.32,-7.56,0.2036520534349554,1.14,2.5,2.0,4.0,2.5,18528000.0
대한전선,전기전자,2016,1315810316000.0,339.89,22.73,-18.64,-0.004691611706547,9.08,2.5,3.0,2.5,4.0,0.0
대한제강,철강금속,2016,669562190000.0,52.1,65.75,0.93,0.0485276592868247,0.5599999999999999,2.5,2.0,2.5,4.0,7427000.0
대한제당,음식료품,2016,1210586736000.0,169.12,37.16,-4.97,0.0759532660949569,0.495,2.5,3.0,2.5,2.5,5893000.0
대한제분,음식료품,2016,867495382000.0,31.06,76.3,-2.22,0.2849879815324373,0.505,2.5,3.0,2.5,2.5,3285000.0
대한항공,운수창고업,2016,23956534894000.0,1178.12,7.82,1.62,0.2439611930997784,1.705,4.0,2.0,4.0,5.0,0.0
대한해운,운수창고업,2016,2204457785000.0,252.14,28.4,1.62,0.2350298937970712,0.7949999999999999,2.5,3.0,2.5,2.5,0.0
대한화섬,화학,2016,483677417000.0,20.81,82.77,-22.7,0.1502879316441904,0.365,2.5,3.0,2.5,2.5,0.0
대현,섬유의복,2016,249699923000.0,53.57,65.12,7.94,0.0357377870101687,1.035,2.5,3.0,2.5,2.5,2214000.0
대호에이엘,철강금속,2016,87036748000.0,291.45,25.55,-3.24,0.0245322492902436,2.46,2.5,3.0,2.5,4.0,0.0
더존비즈온,서비스업,2016,236494235000.0,54.28,64.82,12.07,0.2867327496532593,5.005,2.5,3.0,2.5,2.5,8605000.0
덕성,화학,2016,108207616000.0,64.24,60.89,34.92,0.0333635976518538,2.335,2.5,2.0,2.5,2.5,704000.0
덕양산업,운수장비,2016,410285389000.0,386.71,20.55,9.77,-0.0055244215751029,1.435,2.5,3.0,2.5,2.5,0.0
도화엔지니어링,서비스업,2016,308513945000.0,36.47,73.28,18.07,0.0298984104108542,0.7749999999999999,2.5,4.0,2.5,2.5,5619000.0
동국제강,철강금속,2016,6324651883000.0,176.27,36.2,-12.48,0.1989543347936697,0.31,2.5,2.0,4.0,4.0,14004000.0
동남합성,화학,2016,91693522000.0,37.98,72.48,36.25,0.0890861956480024,1.2000000000000002,2.5,2.0,2.5,2.5,302000.0
동방,운수창고업,2016,588528837000.0,294.77,25.33,-8.69,0.0581075140834405,0.54,2.5,3.0,2.5,2.5,442000.0
동방아그로,화학,2016,169820452000.0,34.0,74.63,0.01,0.0193022201888714,0.81,2.5,3.0,2.5,2.5,2901000.0
동성제약,의약품,2016,125386412000.0,125.43,44.36,6.78,-0.0419506529019957,2.185,2.5,2.0,2.5,2.5,0.0
동아쏘시오홀딩스,서비스업,2016,1402215520000.0,60.1,62.46,3.04,0.55157471992471,1.56,2.5,3.0,2.5,2.5,6050000.0
동아에스티,의약품,2016,1066616686000.0,81.02,55.24,-3.52,0.0033724918701073,1.96,2.5,4.0,4.0,2.5,4220000.0
동아지질,건설업,2016,298869765000.0,100.01,50.0,8.93,0.1598431162195095,0.755,2.5,3.0,2.5,2.5,2260000.0
동양고속,운수창고업,2016,237926437000.0,88.09,53.17,14.56,0.0949422945800259,0.735,2.5,3.0,2.5,2.5,1005000.0
동양철관,철강금속,2016,159775025000.0,98.39,50.41,-24.52,0.0658423423857061,1.5499999999999998,2.5,2.0,2.5,2.5,0.0
동원산업,"농업, 임업 및 어업",2016,1900330097000.0,140.21,41.63,15.93,0.2529903421686747,1.745,2.5,3.0,2.5,2.5,10090000.0
동원수산,"농업, 임업 및 어업",2016,94209184000.0,180.03,35.71,12.37,0.02498580601235,1.15,2.5,3.0,2.5,2.5,0.0
동원시스템즈,화학,2016,1308740989000.0,238.58,29.54,6.76,0.2704754176153267,6.705,2.5,2.0,2.5,2.5,6099000.0
동일고무벨트,화학,2016,276868629000.0,55.7,64.22,-7.83,0.1061202048722831,0.91,2.5,2.0,2.5,2.5,1167000.0
동일산업,철강금속,2016,371393726000.0,13.76,87.9,-1.26,0.0701762885276926,0.51,2.5,3.0,2.5,4.0,2679000.0
동화약품,의약품,2016,324604537000.0,28.34,77.92,6.39,0.1073065258494721,1.09,2.5,3.0,4.0,2.5,3043000.0
두산,서비스업,2016,28664805143000.0,262.81,27.56,-13.45,0.4474698824847518,1.2999999999999998,5.0,5.0,5.0,5.0,100426000.0
디씨엠,철강금속,2016,181951790000.0,17.8,84.89,21.09,0.1296010440759683,0.965,2.5,3.0,2.5,2.5,3824000.0
디아이,의료정밀,2016,179576752000.0,56.78,63.78,4.02,0.2197703532291686,1.69,2.5,3.0,2.5,2.5,1434000.0
디아이씨,운수장비,2016,733802132000.0,260.86,27.71,7.33,0.064525223623366,1.305,2.5,3.0,2.5,2.5,1074000.0
디와이,서비스업,2016,722400600000.0,78.77,55.94,12.6,0.6655926203689816,0.77,2.5,3.0,2.5,2.5,3553000.0
디와이파워,기계,2016,228157938000.0,127.02,44.05,-7.79,0.1623460852845153,0.64,2.5,2.0,2.5,2.5,1324000.0
락앤락,화학,2016,750896978000.0,11.74,89.49,4.42,0.4059038782288003,1.365,2.5,4.0,2.5,2.5,27093000.0
롯데관광개발,서비스업,2016,362245686000.0,118.03,45.86,12.78,0.0672237801458216,3.65,2.5,2.0,2.5,2.5,0.0
롯데손해보험,보험,2016,11097478833000.0,2113.35,4.52,8.14,0.275919946904368,0.75,5.0,6.0,5.0,2.5,1331000.0
롯데쇼핑,유통업,2016,41915906500000.0,142.79,41.19,1.37,0.0939304517756577,0.495,4.0,2.0,5.0,5.0,59104000.0
롯데정밀화학,화학,2016,1530938498000.0,37.72,72.61,-4.4,0.058939459283282,0.8500000000000001,4.0,3.0,5.0,5.0,7641000.0
롯데케미칼,화학,2016,15866834170000.0,68.78,59.25,12.89,0.3270727175729684,1.225,5.0,3.0,6.0,5.0,134768000.0
롯데하이마트,유통업,2016,3004858847000.0,58.51,63.09,1.11,0.0601446649043189,0.65,4.0,4.0,5.0,2.5,11804000.0
마니커,음식료품,2016,211971928000.0,117.92,45.89,-16.29,0.0216168487431865,1.06,2.5,1.0,2.5,2.5,0.0
메리츠금융지주,기타금융,2016,37543724235000.0,841.75,10.62,21.22,-2.509328713610351,1.93,2.5,5.0,2.5,2.5,42150000.0
명문제약,의약품,2016,221075417000.0,133.5,42.83,13.65,0.0414118873518517,1.425,2.5,3.0,2.5,2.5,1564000.0
모나리자,종이목재,2016,80562144000.0,17.4,85.18,-2.86,0.0529527743912484,2.935,2.5,2.0,2.5,2.5,2742000.0
모나미,유통업,2016,166157077000.0,120.56,45.34,-1.93,0.0755082009685712,1.62,2.5,3.0,2.5,2.5,1307000.0
모토닉,운수장비,2016,433121255000.0,10.57,90.44,-3.91,0.0509395585085937,0.83,2.5,3.0,2.5,2.5,5622000.0
무림페이퍼,종이목재,2016,1904532338000.0,221.98,31.06,-2.19,0.4205271423214933,0.41,2.5,3.0,2.5,4.0,0.0
무학,음식료품,2016,603740662000.0,22.97,81.32,-8.65,0.207712165681777,1.86,2.5,3.0,2.5,2.5,9795000.0
문배철강,철강금속,2016,116458628000.0,27.27,78.57,12.77,0.0656767157447529,0.63,2.5,3.0,2.5,2.5,909000.0
미래산업,의료정밀,2016,84503325000.0,15.61,86.5,-8.76,-0.375822027589227,3.16,2.5,4.0,2.5,2.5,0.0
미래아이앤지,서비스업,2016,52119332000.0,5.84,94.48,7.28,-0.3588321515397082,2.545,2.5,2.0,2.5,2.5,0.0
미래에셋증권,증권,2016,57267775961000.0,759.13,11.64,54.31,1.2096681157228262,0.435,4.0,5.0,4.0,2.5,25941000.0
미원상사,화학,2016,329573660000.0,37.77,72.58,26.02,0.1834083512009443,1.095,2.5,2.0,2.5,2.5,0.0
미원화학,화학,2016,98229529000.0,11.17,89.95,-4.0,0.0899653755155431,1.81,2.5,2.0,2.5,2.5,2218000.0
백광산업,화학,2016,280792568000.0,133.04,42.91,4.23,0.255543023488961,0.76,2.5,3.0,2.5,4.0,0.0
백산,화학,2016,186773462000.0,51.78,65.89,16.69,0.1264536826381707,1.5650000000000002,2.5,3.0,2.5,2.5,2126000.0
범양건영,건설업,2016,121941346000.0,186.41,34.91,66.27,-0.0457097282733318,1.84,2.5,2.0,2.5,2.5,0.0
벽산,비금속광물,2016,458398720000.0,63.56,61.14,0.22,0.1308958885424124,2.18,2.5,2.0,2.5,4.0,2037000.0
보락,화학,2016,53139580000.0,24.3,80.45,14.94,0.1526818169089025,1.6749999999999998,2.5,2.0,2.5,2.5,839000.0
보해양조,음식료품,2016,218917157000.0,120.21,45.41,-6.68,-0.0871135780566498,1.685,2.5,3.0,2.5,2.5,0.0
부광약품,의약품,2016,237634086000.0,10.72,90.32,-2.47,-0.0546632163755043,6.290000000000001,2.5,4.0,2.5,2.5,21531000.0
부국증권,증권,2016,1433431137000.0,212.75,31.97,6.33,0.1863868751145466,0.555,2.5,4.0,2.5,2.5,11921000.0
부국철강,철강금속,2016,121540261000.0,10.35,90.62,-15.36,0.0271968467986445,0.545,2.5,3.0,2.5,2.5,1500000.0
부산산업,비금속광물,2016,122608820000.0,88.64,53.01,12.46,0.4311299096469712,1.445,2.5,3.0,2.5,2.5,264000.0
부산주공,운수장비,2016,275967623000.0,478.39,17.29,-6.53,0.0976195312630506,1.645,2.5,3.0,2.5,4.0,0.0
비상교육,서비스업,2016,239728294000.0,23.06,81.26,0.02,0.3740276220509226,1.09,2.5,2.0,2.5,2.5,4039000.0
빙그레,음식료품,2016,623750932000.0,19.55,83.65,1.7,0.0815270139527942,1.235,2.5,3.0,4.0,2.5,11052000.0
사조대림,음식료품,2016,671743822000.0,159.2,38.58,33.35,0.1314332290551791,0.64,2.5,2.0,2.5,2.5,0.0
사조동아원,음식료품,2016,467516374000.0,550.31,15.38,-16.13,0.1280548836646661,2.295,2.5,2.0,2.5,2.5,0.0
사조산업,"농업, 임업 및 어업",2016,1010707866000.0,147.91,40.34,-22.43,0.0993353769818638,1.335,2.5,2.0,2.5,2.5,0.0
사조씨푸드,음식료품,2016,322910322000.0,75.99,56.82,15.16,0.00689065142843,0.66,2.5,3.0,2.5,2.5,0.0
